TIME,MIN,MAX,OTHER
20140731 004915733,1.6918,1.6921,0
20140731 004924233,1.69181,1.69211,0
20140731 004946483,1.6918,1.6921,0
20140731 004946733,1.69181,1.69211,0
20140731 004951000,1.69182,1.69212,0
20140731 005004000,1.69183,1.69213,0
20140731 005014500,1.69182,1.69212,0
20140731 005014750,1.69181,1.69211,0
20140731 005016000,1.69183,1.69213,0
20140731 005021750,1.69182,1.69212,0
20140731 005056983,1.69187,1.69217,0
20140731 005057250,1.69183,1.69213,0
20140731 005057983,1.69184,1.69214,0
20140731 005102233,1.69183,1.69213,0
20140731 005102483,1.69182,1.69212,0
20140731 005102750,1.69184,1.69214,0
20140731 005124733,1.69183,1.69213,0
20140731 005125983,1.69184,1.69214,0
20140731 005126483,1.6918,1.6921,0
20140731 005126750,1.69183,1.69213,0
20140731 005126983,1.69182,1.69212,0
20140731 005133483,1.69181,1.69211,0
20140731 005138483,1.69183,1.69213,0
20140731 005147000,1.69184,1.69214,0
20140731 005203483,1.69183,1.69213,0
20140731 005205483,1.69182,1.69212,0
20140731 005222247,1.69183,1.69213,0
20140731 005240983,1.69185,1.69215,0
20140731 005241247,1.69186,1.69216,0
20140731 005245733,1.69187,1.69217,0
20140731 005253233,1.69188,1.69218,0
20140731 005253407,1.69187,1.69217,0
20140731 005253733,1.69186,1.69216,0
20140731 005256983,1.69187,1.69217,0
20140731 005257483,1.69188,1.69218,0
20140731 005257733,1.69192,1.69222,0
20140731 005259483,1.69195,1.69225,0
20140731 005305233,1.69192,1.69222,0
20140731 005324747,1.69188,1.69218,0
20140731 005324997,1.69186,1.69216,0
20140731 005326497,1.69187,1.69217,0
20140731 005326997,1.69188,1.69218,0
20140731 005346747,1.69192,1.69222,0
20140731 005346997,1.69191,1.69221,0
20140731 005351497,1.69192,1.69222,0
20140731 005351997,1.69193,1.69223,0
20140731 005352247,1.69192,1.69222,0
20140731 005353497,1.69191,1.69221,0
20140731 005354247,1.69192,1.69222,0
20140731 005357997,1.69193,1.69223,0
20140731 005358247,1.69194,1.69224,0
20140731 005358483,1.69193,1.69223,0
20140731 005359983,1.69194,1.69224,0
20140731 005400983,1.69193,1.69223,0
20140731 005403247,1.69194,1.69224,0
20140731 005403997,1.69193,1.69223,0
20140731 005407233,1.69192,1.69222,0
20140731 005409247,1.69193,1.69223,0
